"id","title"
"OL16933116W","Computational Logic in Multi-Agent Systems (vol. # 3900)"
"OL2413430W","Was ist künstliche Intelligenz?"
"OL2971020W","Problem solving"
"OL3001447W","1995 INRIA/IEEE Symposium on Emerging Technologies and Factory Automation"
"OL3099648W","Discrete neural computation"
"OL4164882W","New computing techniques in physics research"
"OL4796940W","Artificial Neural Systems"
"OL4876774W","De kennismachine"
"OL6087444W","AI for systems management"
"OL11693869W","Heuristic modeling using rule-based computer systems"
"OL12305394W","Proceedings of the Firth [sic.] IEEE International Conference on Cognitive Informatics"
"OL13689284W","Artificial intelligence III"
"OL16023139W","Factoring humanity"
"OL16958974W","Multisensor Fusion and Integration for Intelligent Systems"
"OL17764808W","Machine models of music"
"OL17892141W","Advances in artificial intelligence"
"OL1961700W","Rethinking smart objects"
"OL2814696W","Biointeligencia y lógica"
"OL3275269W","Practical reasoning"
"OL4455550W","Knowledge elicitation"
"OL4458988W","Towards a theory of cognition and computing"
"OL4780359W","Artificial intelligence"
"OL5404272W","I͡A︡zyk plėner"
"OL8036728W","Artificial Intelligence in Structural Engineering"
"OL8210007W","IEEE Trial-Use for Artificial Intelligence Exchange and Service Tie to All Test Environments"
"OL8259682W","Mutineer's Moon"
"OL11902647W","ELIJAH: an approach to natural language programming"
"OL12345294W","Smart graphics"
"OL16641095W","Readings in artificial intelligence and software engineering"
"OL16651713W","Physikalismus, Willensfreiheit, Künstliche Intelligenz"
"OL16947023W","Advances in Information Retrieval Theory"
"OL16992212W","The future of the cognitive revolution"
"OL17436483W","New Frontiers In Artificial Intelligence Jsai 2008 Conference And Workshops Asahikawa Japan June 1113 2008 Revised Selected Papers"
"OL2710032W","Artificial intelligence and the design of expert systems"
"OL3515663W","Artificial Intelligence to Bus Systems and Computer Interfacing, Volume 2, Encyclopedia of Applied Physics"
"OL3637266W","Metody prini͡a︡tii͡a︡ operativnykh resheniĭ v zadachakh upravlenii͡a︡ i kontroli͡a︡"
"OL11995150W","1999 IEEE workshop on knowledge and data engineering exchange (KDEX '99)"
"OL13596427W","14th IEEE International Conference on Tools with Artificial Intelligence"
"OL13804724W","ECAI 2008"
"OL16926007W","Introduction to Databases"
"OL16942041W","Reasoning in Event-Based Distributed Systems"
"OL16966616W","Logic for programming artificial intelligence and reasoning"
"OL16968517W","Multi-Agent-Based Simulation XI"
"OL16991108W","Designing autonomous agents"
"OL17206012W","What computers can't do : the limits of artificial intelligence"
"OL1845875W","Brain thief"
"OL2024363W","Instructor's guide to accompagny artificial intelligence"
"OL2720304W","AI*IA 97, advances in artificial intelligence"
"OL2728652W","Matter and consciousness"
"OL4525817W","Wissensbasierte Echtzeitplanung"
"OL4627928W","Toward a linking theory of relation changing rules in LFG"
"OL4782382W","Programming for artificial intelligence"
"OL5633898W","Überzeugungssysteme der künstlichen Intelligenz"
"OL6209856W","Mind versus Computer (Frontiers in Artificial Intelligence and Applications, 43)"
"OL6441300W","An information retrieval system based on a computer model of legal knowledge"
"OL9644470W","Neural network architectures for artificial intelligence (Tutorial)"
"OL9868063W","Model-based reconfiguration: diagnosis and recovery"
"OL10493111W","Artificial intelligence"
"OL11554013W","A knowledge-based system design/information tool"
"OL11692018W","CIC 2006"
"OL13015213W","1998 second International Conference on Knowledge-Based Intelligent Electronic Systems"
"OL13245904W","Learning automata and stochastic optimization"
"OL14867233W","Catching Light"
"OL15563543W","Forever begins tomorrow"
"OL16961072W","Knowledge Seeker - Ontology Modelling for Information Search and Management"
"OL16980455W","Logic-Based Program Synthesis and Transformation"
"OL2040687W","Proceedings"
"OL2905203W","Artificial intelligence in BASIC"
"OL3515908W","Reasoning from incomplete knowledge in a procedural deduction system"
"OL4054598W","Linguaggio giuridico e linguaggi di programmazione"
"OL4479872W","Knowledge representation and metaphor"
"OL4505537W","The Hitch-Hikers's Guide to Artificial Intelligence"
"OL455956W","AI for games and animation"
"OL4902208W","GWAI-84"
"OL8362873W","Advances in Databases & Artificial Intelligence"
"OL8446126W","Artificial Intelligence"
"OL9078108W","Artificial Intelligence: Methodology, Systems, and Applications"
"OL9096001W","Drug Design"
"OL11210778W","Practice and theory of automated timetabling"
"OL11672451W","Model authoring system for fail safe analysis"
"OL11818714W","Applications and Innovations in Intelligent Systems XV"
"OL1184402W","Zone logic"
"OL12302122W","Heuristic programming in artificial intelligence 3"
"OL13207934W","MFI '94"
"OL13560200W","Proceedings of the Thirteenth National Conference on Artificial Intelligence and the Eighth Innovative Applications of Artificial Intelligence conference"
"OL13639210W","Artificial intelligence and simulation"
"OL13642201W","Proceedings of the Seventeenth International Florida Artificial Intelligence Research Society Conference"
"OL13761186W","Artificial intelligence and cognitive science"
"OL13761991W","Integration of AI and OR techniques in constraint programming for combinatorial optimization problems"
"OL15174449W","The Kundalini Race"
"OL16403397W","Modeli dialoga v sistemakh iskusstvennogo intellekta"
"OL16965534W","Artificial Intelligence: Methodology, Systems, and Applications"
"OL17190401W","Introduction to Soft Computing"
"OL2002659W","Artificial intelligence and human institutions"
"OL2625610W","Stages of problem solving with and without computers"
"OL3298848W","KI-96"
"OL3477799W","Alien intelligence"
"OL4072904W","Fuzzy logic in artificial intelligence"
"OL4876382W","The Eighth International Joint Conference on Artificial Intelligence, Karlsruhe, Federal Republic of Germany, 7-12 August 1983"
"OL5096231W","Artificial intelligence with statistical pattern recognition"
"OL5268720W","Intelligent knowledge based systems"
"OL6005009W","Expert Lexikon künstliche Intelligenz"
"OL8961055W","Thermal and Structural Performance of Tow-Placed, Variable Stiffness Panels (Dissertations in Artificial Intelligence)"
"OL9077630W","Advances in Artificial Intelligence"
"OL9830846W","Uncertainty in Artificial Intelligence"
"OL12005660W","Innovations in hybrid intelligent systems"
"OL12239597W","Towards building a team of intelligent robots"
"OL12372775W","Proceedings 2nd Asian Conference on Robotics and Its Application"
"OL13151014W","Proceedings 2002 IEEE/RSJ International Conference on Intelligent Robots and Systems"
"OL13472177W","Proceedings of the IEEE/WIC/ACM International Conference on Intelligent Agent Technology (IAT 2007)"
"OL16355233W","Intelligent CAD systems II"
"OL16378430W","Voprosy teorii robotov i iskusstvennogo intellekta"
"OL1640402W","Knowledge engineering"
"OL16861381W","Planning minimum-energy paths in an off-road environment with anisotropic traversal costs and motion constraints"
"OL16954863W","Musical Robots and Interactive Multimodal Systems"
"OL16958737W","Monte Carlo Methods in Fuzzy Optimization"
"OL16972027W","High Performance Computing Systems and Applications"
"OL16973312W","Pattern Recognition and Image Analysis"
"OL16982459W","Artificial Intelligence for Computer Games"
"OL16983092W","Artificial Intelligence: Theories, Models and Applications"
"OL17043627W","Nano Contestant - Episode 1"
"OL4454628W","Multimedia for learning"
"OL4480676W","AI '90"
"OL4498318W","Problemlösen durch heuristische Suche in der Artificial Intelligence"
"OL5092128W","Intelligent decision systems"
"OL5269447W","Automated analysis of legal texts"
"OL720032W","Artificial intelligence using C"
"OL9830818W","Overview of Inductive Machine Learning (The Stanford Computer Science Video Journal : Artificial Intelligence Research Lectures)"
"OL11262720W","An overview of artificial intelligence and robotics"
"OL11708473W","Zadachi iskusstvennogo intellekta i upravlenie personalom geologorazvedochnykh organizat︠s︡iĭ"
"OL12871310W","Eighth IEEE International Conference on Tools with Artificial Intelligence"
"OL13151075W","Proceedings"
"OL16633682W","Advances in intelligent information systems"
"OL16641074W","Artificial intelligence"
"OL16928816W","Distributed Computing"
"OL16937492W","Haptics: Generating and Perceiving Tangible Sensations"
"OL16940155W","Pattern Recognition and Image Analysis"
"OL17904680W","Artificial Intelligence (Reference Shelf series)"
"OL17982611W","Readings in artificial intelligence"
"OL2665230W","Artificial knowing"
"OL3656978W","Künstliche Intelligenz in den Geowissenschaften"
"OL4161123W","Advances in Artificial Intelligence in Economics, Finance and Management (Advances in Artificial Intelligence in Economics, Finance, &)"
"OL4206370W","On the complexity of mon[o]tonic inheritance with roles"
"OL4240637W","Advanced image understanding and autonomous systems"
"OL454451W","Mathematics mechanization"
"OL4742643W","A knowledge-based flight status monitor for real-time application in digital avionics systems"
"OL5356456W","Artificial intelligence, expert systems, computer vision, and natural language processing"
"OL7940253W","Artificial intelligence for games"
"OL804638W","Hackers"
"OL8226956W","Expert systems applied to spacecraft fire safety"
"OL8625962W","Connectionist Models and Their Implications"
"OL11560775W","A relational metric, its application to domain analysis, and an example analysis and model of a remote sensing domain"
"OL11718424W","Proceedings of the 2006 IEEE International Conference on Information Reuse and Integration (IRI--2006) : September 16-18, 2006, Waikoloa Village, Hawaii, USA"
"OL12649233W","3. Österreichische Artificial-Intelligence-Tagung, Wien, 22.-25. September 1987"
"OL13150266W","Proceedings"
"OL13614670W","Uniform learning of recursive functions"
"OL16152104W","Brother in a box"
"OL16340642W","Intelligent robots and computer vision XXII"
"OL16461361W","Rough set and knowledge technology"
"OL16643666W","Multimedia services in intelligent environments"
"OL16916360W","Service-Oriented Perspectives in Design Science Research"
"OL16926293W","Image Analysis and Recognition"
"OL16945584W","Metadata and Semantic Research"
"OL16946138W","Image Analysis and Processing – ICIAP 2011"
"OL16964509W","MICAI 2000"
"OL16985265W","Advanced Data Mining and Applications"
"OL18156630W","Data fusion in robotics and machine intelligence"
"OL1837538W","The fourth discontinuity"
"OL1889399W","Sistemi cognitivi complessi"
"OL1927712W","Artificial intelligence in agriculture 1998"
"OL3709561W","I Simpósio Brasileiro de Automação Inteligente"
"OL4294493W","Expressibility and the problem of efficient text planning"
"OL4464229W","AI and expert systems"
"OL6608722W","Cybernetics, artificial intelligence, and ecology"
"OL8926471W","Flairs-98: Proceedings of the Eleventh International Florida Artificial Intelligence Research Symposium Conference"
"OL11262678W","An overview of computer-based natural language processing"
"OL12918967W","Some ideas on support for fault tolerance in COMANDOS, an object oriented distributed system"
"OL13243347W","Proceedings of SCAI '88, Tromsø, Norway, 9-11 March 1988"
"OL14927264W","Terminator 3"
"OL16029951W","Robopocalypse"
"OL16633657W","Multiagent system technologies"
"OL16917926W","Advances in Swarm Intelligence"
